"keywords","label0","label1","label2","label3","label4","label5","label6","label7","label8","label9","label10","label11","label12","label13","label14","label15"
" They reached the height of the high-speed elevator in 1-2 minutes","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" First you get to the viewing platform from which there is a magnificent view of the business center of Shanghai","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Due to the cloudy weather, the windows were with condensate, which affected the quality of the photo","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Then go down to the floor below with a glass floor and ""open observation deck","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" After viewing, go to the game complex where in principle there is nothing to do","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Then on the elevator on a transparent elevator to zero, where you can buy souvenirs and eat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Just to get in, you need two hours under the sun piled up with people","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" We went to different hours early, noon and late and the least waiting time was 1 hour and 30 minutes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" We spent 30 minutes and decided to skip this visit, too bad the entrance wasn't more agile","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Very crowded when i went on weekend, especially at the Yuyuan streets","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Recommended to go at weekdays","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" At the time very difficult to find the entrance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" To go to the entrance make sure to pass the zigzag bridge","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" At the end of the bridge there is the ticket locket","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Inside the garden not that crowded like the outside because you have to pay for entrance","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" In my opinion, this garden's not too attractive","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" You can see the old building and furniture","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" But it's not taken good care of","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" I would recommend people's park and Jing'an Sculpture Park","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" See my review for details","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A place without hesitation to go once in your life","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" That impressive image of all the illuminated buildings is incredible","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A beautiful visit, a really Chinese garden with its small water rooms, its dark old buildings, small bridges everywhere and above all no privileged sense for a visit where you will make half a tour","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Summer is difficult in the middle of the sun!","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"This show highlights parts of Hangzhou's and Song Dynasty history","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"It is a combination of light, sound, beautiful costumes and girls dancing - recreated battle scenes which held my attention","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"as well as other scenes relating to the West Lake and the tea culture in and around Hangzhou","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The theatre was packed with enthusiastic audience members","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"definitely a must see when visiting the Song Shen theme park","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Great promenade walk with classical British architecture on one side  & the Huangpu river with great views of the financial district and Pearl tower on the other","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Go back at night for beautiful night lights display","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"It was free entry when I visited and there is a FOC locker service for bulky stuff albeit not so friendly staff to provide information for enquiries","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  I spent 3 hours to look at the ancient potteries collection and took a brief look in the Chinese paintings section","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  the museum is a worthwhile visit for those interested in Chinese arts","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A good Day trip from Hangzhou","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" We used a private tour company and had a guide Go to Dragon Tea village and expect to do a lot of walking ","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" We went on one of the busiest days of the year - May 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" That meant that the place thronged with people","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Nevertheless there was little delay entering and plenty of paths and places to walk that it was not too uncomfortable","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Board walks and pathways abound","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" I had visited here 20 years previously","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The disappointing change is that European spring flower beds, while pretty spectacular in Spring, seemed out of place","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" I found the bonsai garden","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" That did NOT disappoint","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" There is no real need for a guide","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
" It worked well as an outing for customers visiting Nanjing","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"In the day and even better in the evening you have an impressive view of the colourful skyscrapers of Shanghai","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" One can stroll here in peace (without being constantly approached by sellers) for an hour and let the soul dangle","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"We arrived when it had rained for 2 days","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Our afternoon was washed and misted out","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" It was miserably cold and wet","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The next morning we woke up to see that it had snowed overnight, and we dressed warmly to go out and see the sunrise","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" It was a spectacular few seconds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" However the light of the morning sun made good colourful snow scenery and we had many ""salon quality"" photos of ice and frost, on trees and rocks","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"After breakfast we hiked towards the cable car station on the western side of the scenic area (park)","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0"
" The overnight snow and ice on steps made it quite a treacherous trek","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" We had to be triply careful to avoid slips or falls","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Some other hikers wore crampons","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Along the way there were many opportunities for very photogenic photos","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"It was no ""walk in the park"" though","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" We must have climbed up and down a three to four thousand steps along the short 8-10km walk (measured on a flat map)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Directional and informational signages can be much improved","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Take along your own food and drinks as these are scarce along the way","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"The paths, and the many thousand of steps were paved with large stones slabs, dressed and set to perfection","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" I salute the workers who had to do this without the aid of heavy machines","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Local tour groups can be noisy with their tour guides shout merrily and incessantly through their loud speakers","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
" These should be banned on the mountain paths, but how else could these highly excitable, and perhaps tired and irritable tourists be kept in line?Compared to our trek in to the ""Tiger's Nest"" in Bhutan","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" I would say this was perhaps one and a half times more difficult","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The day's icy conditions probably made it feel 3 times more difficult","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"There are a lot of people on weekends","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Some people wander around looking for an exit because they don't write well on their way","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" It's good to kill some time, but maybe that's it","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Town is like Venice in the east","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" We took a private boat ride there and it was pretty enjoyable","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
" There were many ancient houses which were good photo spots","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Had lunch at one of the restaurants and bought a local snack across the restaurant","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
" The shop owner at the snack shop asked me to take a picture and I quickly agreed","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
" We also visited the place which had the blue printed cloth/calico","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
" The blue dye used for the cloth is actually from a plant with fruits which resemble blueberries","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Then we saw the ancient beds which were used by different people in the olden days, like girls below 12, newlyweds, old couples","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The intricate details of the beds really impressed me","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" I thoroughly enjoyed the trip to the water town even though the drive was about an hour from Hangzhou and the place was very crowded","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Such an ancient place and so well preserved, what a gem in southern China!","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"it is quite a walk to get to the top of the Mausoleum and even more to get back into town","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" but it is a great place of history to discover","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"We are a french couple doing currently a trip around the world, so we try to manage our budget as best as possible","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Huanghsan can be really expensive, but you can still visit this place for a decent price with a bit of knowledge","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Also with some preparation you won't experience the bad things that people say about this place","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Before : check the weather and if possible get there when it's good, plenty of websites for that, just do your howework, but if your dates are already fixed then like us just pray that the wind will move the clouds for you to see the scenery (which is amazing by the way), also buy water and food in a supermarket before climbing up (like all mountains in the world, everything up is more expensive), book not a room as prices are insanely huge comparing to ""normal"" China, book a bed in a dorm, all the 4 stars hotel up there have dorms, they are expensive, around 150-200 (and that's if you book through a chinese speaking person like we did, it can be more) but it's the cheapest solution to spend the night in the summit area","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Then you're all set!Going there & getting in : bus from Tunxi is around 20, then normally they drop you at the bus station of the mountain, you NEED to take another bus around 20 again to get to the bottom and you need to chose which way to go up, our advice take the Eastern Steps (Cloud Valley), you can take the Western steps (mercy light temple) but it's so hard that it's better we think to do them on the way back, then at the eastern steps 2 choices, climbing the stairs or the cable car, hard or easy way, honestly if you're not very old or with a condition, the stairs are the best option, it will save you some money, you'll see some good stuff and it's just 2 hours and a half (NOT a day like I read in some previous comment), then you'll have to pay the huge entrance price, this is the only expensive thing we paid in Huangshan honest, buy a map also, quite useful and cheapOn the summit : with your map and the ones displayed frequently you should find your way easy but please have in mind that the maps you find on the way are displayed from the point of view of where you are standing, there is no North, South, etc orientation, and also names can differ a bit (if it looks almost the same then it probably is, to be sure check the chinese caracters), when you understand this logic this is really simple","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
" There's plenty of food stalls to buy stuff, if you go to eat in the hotels of course it will be expensive","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
" Unfortunately for us it was really foggy the first day, we couldn't see a thing","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" But Fairy bridge is nice, and Beginning to Believe looked good too (we could only imagine the view)","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" We didn't go to the sunrise as it was obvious that it will be packed but the Bright Summit, Central Sea Pavillion and Cooling Terrace are the places to see it","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The second day was perfect, sunny and enough clouds to be just above them with the sun on all the peaks (so good after the previous day!)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" We hiked a bit on the summit, then start our way down","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Going down : cable or walking, of course walking :) Western steps are really hard even when going down, very heavy on the knees, but the scenery is really gorgeous with good weather (and that's what we had), it should be the best way to get out the mountain","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" After almost 4 hours you're at the bottom, same story than before, 1 bus for reaching the mountain bus station, another one to Tunxi, 20 eachOne word about the people : you won't find many westerners at the top, mostly chinese people and lot of them in tour groups","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" So yes, it's gonna be noisy with tour group guides shouting in megaphones, with the usual chinese spitting and way of speaking so loud, it's gonna be crowded, there will be some rudeness, blablabla","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"hey wake up you're in China! Not the same manners, not the same culture","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" One good way to avoid that, go off season, you won't feel that packed and you will enjoy the place (at least more)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Conclusion : we really enjoyed our trip at Huangshan but it's thanks to the weather on the second day, if it was foggy all the time, we wouldn't have probably","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" It was late march and not so busy, even on the eastern steps","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The good majority of chinese people we met were nice and friendly, a lot of ""Hellos"", some ""where you come from"" and a few pictures (yeah they spit and eat loudly but I dare you find a place in France today where people are that friendly with foreigners)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The scenery is beautiful and worth the entrance price, just pay attention to the other costs (do you really need this cable car ride? or this fancy room and dinner at the hotel?)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Go there off season, I don't want to imagine how packed can it be during high season","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" So it can be crowded, can be foggy and there's too much concrete and 4 stars hotel for such a beautiful and natural site","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" But is that a reason to not go there","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Visited with his wife this oceanarium in early November! located next to the TV tower, in convenient walking distance from the meter","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" There was a pipe, feeding rays) glazing 10 orders of magnitude better than in Moscow, there are no distortions! compared to Bangkok, Singapore, Barcelona-about the same! the price is not high, why not just go to admire?!)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A beautiful and well-maintained museum","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The different floors offer spacious exhibition rooms with always remarkable emphasis on the themes (ceramics, pictorial art, ethnic minorities","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
") the building itself is very pleasant and of exemplary cleanliness both inside and outside","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The large spaces allow you to move around and enjoy the exhibitions without being too embarrassed by the many visitors","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Small shops, at each level of the museum, offer a choice of good quality objects in connection with the theme proposed on the floor, at very good prices","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"This is a typical chinese attraction park, with a wonderful show","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The show itself is a top audio visual show with many artists and animals at stage","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The only problem is people talking, using smartphones with flash, getting up, etc","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" So, even though the ticket price is high, try being near the front","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"Strolling through the illuminated buildings of Putong is an exciting experience","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Remember, everything goes off at 10: 00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The lights are speechless","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" You should definitely sit on the bench and eat soushi","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
" On the other hand the 19th century buildings in European style","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Such a beautiful sidewalk day and nightime with a view over Pudong! Very international, the design of the place does not make you realize that there are that many people constantly on the Bund! One of my favorite place worldwide!","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Visiting the historical site is the best way to understand the histry better than the text book! This place explained back in 1912 when ROC is established, the merits they had accomplished n so fort! ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I most want to go to the place where I most want to go again ~ looking across the street from the Pearl at night, it really makes me feel that I don't want to leave for a long time! It's especially comfortable to wait in the middle of September! Strong push ~","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  If you go in a hot time of year,  be well rested and stay hydrated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  It's a very large garden,  a lot of walking","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  Interesting architecture and garden plan","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I recommend The Bund at early night when the Skyline of Pudong is well lit","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" I can also recommend all roof top bars to enjoy the view before 22:00 Unlike in other cities The skyline goes dark quite early","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" I do like the contrast of super modern skyline and the old dark boats crossing the city in darkness between skyscrapers on the river","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The tunnel in the water is very long, so it is better to observe the fish from a direction that you can't usually see","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" It is an incredible experience for large fish such as fish and sharks to swim overhead","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" There are exhibits that are out of touch with fish everywhere, but there is no explanation, and one point is deducted for those who do not understand the meaning","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"We expected more of a cafe scene but found it to be lovely old commercial buildings at street level and an open pedestrian area along the river","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
" Grab takeaways if you want to sit and eat or drink","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
" Watching Pudong switch it's lights on at night was stunning","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Came here because of its UNESCO status","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" It’s obviously a popular place because of the crowds & the shops","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Entrance fee is more expensive (90 RMB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" I love the landscape with very pretty peonies, peach blossom trees, bonsai, wisteria, & shrubbery","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" It’s like a maze with many paths","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" This is a must see, for sure","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I've been there already a couple of times","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" It is really a good place for sightseeing, especially with all the things you can see and do around Yu Garden","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Like a visit of the City Temple or the Tea House right next to the garden","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Or have a walk through all the small streets with the small shops","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
" Bring enough time, you can spend half a day very easily in and around Yu Garden","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"What I like most in Yu Garden is the possibility of finding small calm spots inside this big city, and you can take nice pictures of old traditional Chinese buildings and having some skyscrapers in the back, at the same time","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Museum filled with artifacts and collections with historical relevance! Take your time to visit each floor","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I & APOs; ve been in the garden several times at different seasons","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" A must for every tourist","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The garden is behind a wall at the end of the zigzag bridge","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Costs a very small entrance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Suddenly they left Shanghai and arrived in China","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"It is impressive that you can have a planning and a model of this size","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" We liked to see it because it has many details that are difficult to capture in a model","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Went at night for the show","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"you go from one performance to another in different parts of the park","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"you have to rush from one to the other if u want a seat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"they are limited but each performance is only 5 or 10 minutes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Getting lost in the canals of this lovely town is a must","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" recommended the boat ride, you will have the opportunity to browse and admire things that are not usually seen","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
" Especially fishing with cormorant","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"The tower is a standout feature of the light show at night, and both easy and great to see then","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" However, given the poor visibility due to pollution in Shanghai, there's not much point going up since you can only see as far as you can at street level anyway","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Obviously a great trip out","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The evening fireworks display is impressive, reminiscient of the Las Vegas hotel display","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Walking around the lake during the day is a long walk, but well worth it","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The causeways are wide enough and largely vehicle free so safe and pleasant","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" And lots to do in terms of museums as one is walking","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Went there on a dull wet day but even that does not spoil the view from the old side looking over the river to the new built up sky scrapers of the new side","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" All shapes and sizes each one different","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The water way is busy and well used with cargo going both ways","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
" Well worth entering the lobby's of some of the old buildings and see the English style which is very classical","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Couple of market traders but traffic free","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"We didn't go to the museum as we've been to a lot of science centers","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" But we found an underground shopping center instead","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
" Thought that we were done with all of the shopping","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
" We were wrong, again","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The prices here are really good, and the vendors are the best amongst all of the markets we've visited in Beijing, Hong Kong, and Shanghai","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
" We particularly liked the sportswear and clothing shop owner named Jin, whose wife just gave birth to a baby boy 15 days ago","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
" We can tell that he is a hard working person, yet very nice","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" We didn't have to haggle with him","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" We just told him what we had paid for our child's football/soccer kits, and he matched the price","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
" We ended up buying 3 kits and 2 women's workout pants","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" He is definitely our favorite","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Even if you don't buy anything, just visit the market and hang around, but don't make the vendors run to bring the goods to you when you don't really want to buy anything","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Tongli very small village is surprising","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" At first it has kept all its charm from the ancient epoche","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Then there is a whole boat tour to do on the canals which is magnificent","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
" And finally the people are very welcoming and not suffocating","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Really a good surprise","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Within walking distance from the station","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" In short, the ancient gardens and bookstores are full of interesting points","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Left the ancient and beautiful atmosphere of the ancient capital","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The surrounding area is now under redevelopment and the park is very quiet","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" There are also many greens, and the ponds and gardens are beautiful","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"We just loved this place out of all places we went in Shanghai","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  Good place for shopping (traditional stuff), best restaurants (best juice dim sum in Shanghai) and 400 years old architectures","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"  Don't need to go inside Yu Yuan's Garden (35 Yuan per person) just stay in surrounding area","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Among the old buildings that have not been seen in Chinese costume dramas are Starbucks, KFC and Haagen-Daz","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" there are rickshaws like Asakusa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Even on weekdays in the evening, crowded temples and museums are charged, but as long as walking in the street is free, the atmosphere is also very good, very happy","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"great views of pudong and the old european architecture","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  lots of little coffee shops","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"  worthwhile visiting twice, once during the day and once at night","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  I think the buildings look 10x nicer lit up in the dark","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"You really have to feel like dealing with Chinese history","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" In the museum itself there are very special areas, which are sorted by topic: calligraphy (you can see tons of scrolls and can learn a lot about different brush strokes, which probably no non-Chinese can separate or recognize), stone (nice exhibits), jade (very nice), etc","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The individual themes are already quite special, but if you like such a thing, then only too","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" It was a gap filler for me in bad weather","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Plan to see this area during the day and the night, from the promenade and from the water","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The architecture offers a stunning contrast of old and new on either side of the river","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  The area is clean and one thing we noticed was there is much less spitting by the natives in Shanghai than in Beijing","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" There are several river cruises along the river and a night time cruise is well worth the price of a ticket","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
